Item Id,Cert Number,Stock Num,Shape,Carat,Color,Clarity,Cut,Polish,Sym,Fluor,Lab,Shade,Milky,Rap $/Ct,Rap Total,Rap %,$/Ct,Total Price,Aging,Rank,Count,My Stock,My Sales,My YTD Sales,Measurements,Ratio,Table,Depth,Key To Symbol,Cert Comments,BIC,BIS,WIS,WIC,OT,OC,OP,Crown Angle,Crown Height,Pav Angle,Pav Depth,Carat Range,Location,Broad Count,Turn,Overhang,Needs,Needs/Surplus,Grouped Needs
14900015,2516572104,41111-17,Round,1.09,F,VS1,EX,EX,EX,None,GIA,None,None,7200,7848,-40,4320,4709,40,25,26,2,4,5,6.59 x 6.55 x 4.11,1.01,58,62.6,"crystal, pinpoint",Clouds are not shown. Additional pinpoints are not shown.,None,None,Light,V Light,None,None,None,35.5,15,41.2,44,1.05-1.09,India,161,2.9,82.7,2.5,needs,4.5
14812655,2517555844,41108-18,Round,1.08,F,VS1,EX,EX,EX,None,GIA,None,None,7200,7776,-40,4321,4666,53,24,26,2,4,5,6.54 x 6.49 x 4.09,1.01,58,62.7,cloud,-,None,None,None,Light,None,None,None,35.5,15,41.2,43.5,1.05-1.09,India,161,2.9,82.7,2.5,needs,4.5
12486446,6492057534,31069-151,Round,1.09,F,VS2,EX,EX,EX,None,GIA,None,None,6000,6540,-46,3240,3532,380,13,38,2,4,5,6.58 x 6.55 x 4.09,1,58,62.3,"crystal, cloud, feather, needle, pinpoint","Additional clouds, additional pinpoints, Internal graining and surface graining are not shown.",V Light,V Light,Light,Light,None,None,None,36,15.5,40.8,43,1.05-1.09,India,250,4.4,48.7,4,needs,4.5
14731793,2516437214,41089-4,Round,1.06,F,VS2,EX,EX,EX,None,GIA,None,None,6000,6360,-45,3300,3498,67,8,38,2,4,5,6.53 x 6.48 x 4.05,1.01,57,62.3,"crystal, feather, pinpoint",-,Medium,None,Light,Light,None,None,None,35.5,15.5,40.8,43,1.05-1.09,India,250,4.4,48.7,4,needs,4.5
14899788,5516626082,41108-53,Round,1.09,G,VVS1,EX,EX,EX,Faint,GIA,None,None,7700,8393,-48,4004,4364,40,2,11,1,1,2,6.56 x 6.53 x 4.09,1,57,62.4,"pinpoint, feather",Additional pinpoints are not shown.,None,None,Light,V Light,None,None,None,35.5,15.5,40.8,43,1.05-1.09,India,130,2.4,61.5,2,needs,9
14767488,2516507097,41114-2,Round,1.09,G,VVS2,EX,EX,EX,None,GIA,None,None,7000,7630,-44,3920,4273,60,6,16,2,3,6,6.55 x 6.51 x 4.09,1.01,58,62.6,needle,Pinpoints are not shown.,Light,V Light,V Light,V Light,None,None,None,36,15.5,40.8,43,1.05-1.09,India,151,4,46.9,4.5,needs,9
14899489,2516625920,41124-63,Round,1.06,G,VVS2,EX,EX,EX,Very Strong,GIA,None,None,7000,7420,-60,2800,2968,40,1,21,2,3,6,6.54 x 6.51 x 4.02,1,58,61.6,"needle, pinpoint, feather",Additional pinpoints are not shown. Surface graining is not shown.,None,V Light,Light,None,None,None,None,35.5,15,40.6,43,1.05-1.09,India,240,4,46.9,4.5,needs,9
14899503,1515601651,41114-12,Round,1.09,G,VS2,EX,EX,EX,None,GIA,None,None,5400,5886,-46,2917,3179,40,20,42,3,9,14,6.59 x 6.56 x 4.12,1,57,62.6,"twinning_wisp, cloud, crystal, needle","Additional twinning wisps, additional clouds, pinpoints and surface graining are not shown.",Light,Light,Light,Light,None,None,None,36.5,16,41.2,43.5,1.05-1.09,India,417,2.2,50.1,7.5,needs,12.5
15083612,6515748988,41137-86,Round,1.05,G,VS2,EX,EX,EX,None,GIA,None,None,5400,5670,-41,3186,3346,25,37,42,3,9,14,6.48 x 6.44 x 4.04,1.01,58,62.5,"cloud, crystal, needle","Additional clouds, pinpoints and internal graining are not shown.",V Light,V Light,V Light,Light,None,None,None,35.5,15,41,43.5,1.05-1.09,India,417,2.2,50.1,7.5,needs,12.5
13272419,1498814528,31142-170,Round,1.09,G,VS2,EX,EX,EX,None,GIA,None,None,5400,5886,-48,2809,3061,294,5,42,3,9,14,6.64 x 6.61 x 4.06,1,58,61.2,"cloud, feather, crystal, knot, needle","Additional clouds, pinpoints and surface graining are not shown.",V Light,V Light,Light,Light,None,None,None,33.5,14,41,43,1.05-1.09,India,417,2.2,50.1,7.5,needs,12.5
14812629,6512497663,41081-66,Round,1.07,H,IF,EX,EX,EX,None,GIA,None,None,6100,6527,-43,3477,3721,53,11,18,1,2,3,6.54 x 6.49 x 4.09,1.01,56,62.8,,Minor details of polish are not shown.,None,None,None,None,None,None,None,36,16,40.8,43,1.05-1.09,India,75,1.3,127.6,0.5,,9.5
12565356,3495165583,31093-35,Round,1.07,H,VS1,EX,EX,EX,None,GIA,None,None,5200,5564,-48,2705,2894,371,5,67,3,15,21,6.54 x 6.50 x 4.07,1.01,57,62.4,"cloud, crystal","Additional clouds, pinpoints and surface graining are not shown.",V Light,V Light,Light,Light,None,None,None,35.5,15,41,43.5,1.05-1.09,India,396,1.5,46.8,8,needs,11
12894920,2494303190,31098-143,Round,1.09,H,VS1,EX,EX,EX,None,GIA,None,None,5200,5668,-48,2704,2948,336,11,67,3,15,21,6.62 x 6.60 x 4.07,1,59,61.5,"crystal, feather, cloud, needle","Additional clouds, pinpoints and surface graining are not shown.",V Light,V Light,Light,Light,V Light,None,V Light,34,14,41.4,44,1.05-1.09,India,396,1.5,46.8,8,needs,11
14218304,6505914751,31241-10,Round,1.06,H,VS1,EX,EX,EX,None,GIA,None,None,5200,5512,-46,2809,2977,154,16,67,3,15,21,6.50 x 6.46 x 4.07,1.01,59,62.8,"crystal, needle, cloud, pinpoint",Additional pinpoints are not shown.,None,None,None,Light,None,None,None,35.5,15,41.2,43.5,1.05-1.09,India,396,1.5,46.8,8,needs,11
12758507,2496302803,31109-3,Round,1.09,H,VS2,EX,EX,EX,None,GIA,None,None,4800,5232,-49,2448,2668,349,7,62,6,5,6,6.56 x 6.53 x 4.11,1,57,62.7,"crystal, feather, needle",Clouds are not shown. Pinpoints are not shown.,Light,V Light,Light,Light,None,None,None,35.5,15,41,43.5,1.05-1.09,India,656,1.9,99.7,3,needs,11
14967402,2516728985,41147-2,Round,1.07,H,VS2,EX,EX,EX,None,GIA,None,None,4800,5136,-44,2688,2876,32,44,62,6,5,6,6.53 x 6.50 x 4.08,1,57,62.6,"feather, crystal, cloud, needle","Additional clouds, pinpoints and surface graining are not shown.",V Light,V Light,Light,Light,None,Light,Light,35.5,15.5,41,43.5,1.05-1.09,India,656,1.9,99.7,3,needs,11
14967398,2518645052,41119-35,Round,1.08,H,VS2,EX,EX,EX,None,GIA,None,None,4800,5184,-46,2593,2800,32,27,62,6,5,6,6.65 x 6.63 x 4.05,1,59,61,"cloud, crystal, feather, needle","Additional clouds, pinpoints and internal graining are not shown.",Light,V Light,Light,Light,V Light,None,None,32.5,13,41.6,44.5,1.05-1.09,India,656,1.9,99.7,3,needs,11
12439308,3485975263,31074-27,Round,1.05,H,VS2,EX,EX,EX,None,GIA,None,None,4800,5040,-47,2544,2671,385,9,62,6,5,6,6.49 x 6.45 x 4.03,1.01,58,62.2,"crystal, cloud, needle",Additional clouds are not shown. Pinpoints are not shown.,Light,None,Light,Medium,None,None,None,36,15.5,40.6,42.5,1.05-1.09,India,656,1.9,99.7,3,needs,11
14812545,6512555854,41108-16,Round,1.09,H,VS2,EX,EX,EX,None,GIA,None,None,4800,5232,-47,2544,2773,53,22,62,6,5,6,6.61 x 6.57 x 4.09,1.01,59,62.1,"crystal, cloud, needle",Additional clouds are not shown. Pinpoints are not shown.,Light,V Light,Light,Light,None,None,None,32.5,13,41.8,44.5,1.05-1.09,India,656,1.9,99.7,3,needs,11
12699174,1498273994,31094-111,Round,1.09,H,VS2,EX,EX,EX,None,GIA,None,None,4800,5232,-47,2544,2773,357,22,62,6,5,6,6.59 x 6.55 x 4.09,1.01,57,62.3,"cloud, crystal, needle",Additional clouds are not shown. Pinpoints are not shown.,V Light,V Light,Light,Light,None,None,None,35.5,15,41,43,1.05-1.09,India,656,1.9,99.7,3,needs,11
15084098,7512722420,41124-128,Round,1,D,VVS1,EX,EX,EX,Medium,GIA,None,None,12800,12800,-57,5505,5505,25,10,67,3,3,9,6.45 x 6.40 x 3.86,1.01,62,60,"cloud, feather",Surface graining is not shown.,None,None,Light,Light,None,None,None,33,12.5,41,43.5,1.00-1.04,India,169,6.2,39.7,8,needs,59.5
14968182,2514728978,41137-72,Round,1.01,D,VVS2,EX,EX,EX,None,GIA,None,None,10200,10302,-41,6018,6078,32,11,37,3,5,12,6.45 x 6.41 x 3.90,1.01,62,60.6,pinpoint,Additional pinpoints are not shown. Clouds are not shown.,None,None,None,Light,None,None,None,34,12.5,41,43.5,1.00-1.04,India,155,4.9,47.9,5.5,needs,59.5
14900019,2514577898,41081-109,Round,1,D,VS1,EX,EX,EX,None,GIA,None,None,8700,8700,-41,5134,5134,40,12,34,5,46,56,6.39 x 6.34 x 3.96,1.01,61,62.3,"feather, needle, cloud, pinpoint",Additional clouds are not shown. Additional pinpoints are not shown.,None,None,Light,Light,None,None,None,34.5,13.5,41.6,44.5,1.00-1.04,India,195,3.3,68.5,7.5,needs,83.5
14900026,1513619301,41092-28,Round,1,D,VS1,EX,EX,EX,None,GIA,None,None,8700,8700,-39,5308,5308,40,22,34,5,46,56,6.40 x 6.35 x 3.96,1.01,57,62.1,"feather, pinpoint",Additional pinpoints are not shown. Clouds are not shown.,None,None,Light,Light,None,None,V Light,35,15,40.8,43,1.00-1.04,India,195,3.3,68.5,7.5,needs,83.5
13696082,6502217844,31177-29,Round,1,D,VS2,EX,EX,EX,Faint,GIA,None,None,7300,7300,-57,3140,3140,238,1,53,6,55,66,6.36 x 6.32 x 3.97,1.01,58,62.7,"crystal, indented_natural, natural",Pinpoints are not shown.,Light,Light,None,Light,None,None,Other,36,15.5,40.8,43,1.00-1.04,India,250,4.3,37.5,20,needs,83.5
14899791,6515610989,41082-95,Round,1.01,D,VS2,EX,EX,EX,None,GIA,None,None,7300,7373,-42,4235,4277,40,41,53,6,55,66,6.45 x 6.40 x 3.95,1.01,59,61.5,"crystal, feather",-,Light,None,Light,Light,None,None,None,34.5,14,41,43.5,1.00-1.04,India,250,4.3,37.5,20,needs,83.5
14577693,6512294612,41037-170,Round,1,D,VS2,EX,EX,EX,None,GIA,None,None,7300,7300,-44,4088,4088,90,29,53,6,55,66,6.40 x 6.36 x 3.98,1.01,57,62.5,"crystal, feather, indented_natural, needle","Clouds, pinpoints and surface graining are not shown.",V Light,V Light,Light,Light,None,None,None,35,15,41,43.5,1.00-1.04,India,250,4.3,37.5,20,needs,83.5
15083843,7512722423,41128-50,Round,1.02,D,VS2,EX,EX,EX,None,GIA,None,None,7300,7446,-43,4161,4245,25,37,53,6,55,66,6.51 x 6.49 x 3.94,1,59,60.6,"crystal, feather",Pinpoints are not shown. Surface graining is not shown.,Light,Light,Light,Light,Light,None,None,35,14.5,40.6,43,1.00-1.04,India,250,4.3,37.5,20,needs,83.5
14812623,6515567607,41094-10,Round,1.01,D,VS2,EX,EX,EX,Faint,GIA,None,None,7300,7373,-53,3431,3465,53,6,53,6,55,66,6.53 x 6.49 x 3.92,1.01,59,60.3,"crystal, needle",Pinpoints are not shown. Internal graining is not shown.,Light,None,V Light,None,None,None,None,33.5,13.5,40.8,43,1.00-1.04,India,250,4.3,37.5,20,needs,83.5
14899999,1515571591,41112-7,Round,1.01,E,VVS2,EX,EX,EX,Faint,GIA,None,None,9300,9393,-53,4371,4415,40,7,58,4,7,13,6.42 x 6.38 x 3.98,1.01,59,62.2,"needle, cloud, pinpoint",Additional pinpoints are not shown.,V Light,None,Light,V Light,None,None,None,34.5,14,41.2,43.5,1.00-1.04,India,373,4.8,55.9,7.5,needs,59.5
15083853,2517656680,41129-42,Round,1.03,E,VVS2,EX,EX,EX,Faint,GIA,None,None,9300,9579,-52,4464,4598,25,12,58,4,7,13,6.48 x 6.45 x 4.02,1,58,62.2,needle,"Clouds, pinpoints and surface graining are not shown.",None,V Light,Light,Light,None,None,None,34.5,14.5,41.2,43.5,1.00-1.04,India,373,4.8,55.9,7.5,needs,59.5
14608310,2517356555,41040-71,Round,1.01,E,VS1,EX,EX,EX,None,GIA,None,None,7900,7979,-47,4188,4230,84,5,100,9,37,47,6.47 x 6.43 x 3.99,1.01,59,61.8,"crystal, feather, cloud, needle",Additional clouds are not shown. Pinpoints are not shown.,Light,None,Light,Light,V Light,None,None,33.5,14,41.6,44,1.00-1.04,India,454,2.7,93.6,8,needs,83.5
14812649,2514543009,41108-9,Round,1.01,E,VS1,EX,EX,EX,None,GIA,None,None,7900,7979,-44,4424,4468,53,57,100,9,37,47,6.41 x 6.36 x 4.00,1.01,59,62.6,"cloud, feather, pinpoint",Additional clouds are not shown. Additional pinpoints are not shown.,None,None,Light,Light,None,None,None,35.5,14.5,41.2,43.5,1.00-1.04,India,454,2.7,93.6,8,needs,83.5
12895001,6491495083,31117-106,Round,1,E,VS1,EX,EX,EX,None,GIA,None,None,7900,7900,-45,4346,4346,336,26,100,9,37,47,6.39 x 6.35 x 4.01,1.01,57,62.9,"feather, pinpoint",Additional pinpoints are not shown. Clouds are not shown.,None,None,Light,Light,None,None,None,33,14,41.8,44.5,1.00-1.04,India,454,2.7,93.6,8,needs,83.5
14767493,7518507054,41090-31,Round,1,E,VS1,EX,EX,EX,None,GIA,None,None,7900,7900,-45,4346,4346,60,26,100,9,37,47,6.41 x 6.37 x 3.95,1.01,62,61.7,"feather, pinpoint",Additional pinpoints are not shown. Surface graining is not shown.,None,None,V Light,Light,None,None,None,33.5,12.5,41.8,44.5,1.00-1.04,India,454,2.7,93.6,8,needs,83.5
14731823,5516473774,41090-6,Round,1.01,E,VS1,EX,EX,EX,None,GIA,None,None,7900,7979,-44,4424,4468,67,57,100,9,37,47,6.38 x 6.33 x 3.97,1.01,59,62.5,"crystal, needle",Clouds are not shown. Pinpoints are not shown.,V Light,V Light,Light,Light,None,None,None,36,15,40.8,43,1.00-1.04,India,454,2.7,93.6,8,needs,83.5
14900013,7516592653,41094-16,Round,1.01,E,VS1,EX,EX,EX,None,GIA,None,None,7900,7979,-42,4583,4629,40,77,100,9,37,47,6.54 x 6.50 x 3.86,1.01,61,59.2,"feather, pinpoint",-,None,None,V Light,Light,None,None,None,32.5,12.5,40.8,43,1.00-1.04,India,454,2.7,93.6,8,needs,83.5
14967994,6512715147,41137-20,Round,1,E,VS1,EX,EX,EX,None,GIA,None,None,7900,7900,-42,4582,4582,32,71,100,9,37,47,6.36 x 6.32 x 3.98,1.01,58,62.7,"feather, pinpoint",Additional pinpoints are not shown.,None,None,Light,None,None,None,None,36,15.5,40.8,43,1.00-1.04,India,454,2.7,93.6,8,needs,83.5
15276358,2516748926,41137-95,Round,1.01,E,VS2,EX,EX,EX,None,GIA,None,None,6600,6666,-41,3895,3934,3,98,112,8,36,45,6.39 x 6.36 x 4.02,1,55,63,"cloud, feather, indented_natural",Additional clouds are not shown. Pinpoints are not shown.,None,None,Light,None,None,N/A,V Light,35,16,40.8,43,1.00-1.04,India,750,3.2,84.6,10,needs,83.5
14899776,1513656772,41132-7,Round,1.01,E,VS2,EX,EX,EX,None,GIA,None,None,6600,6666,-44,3697,3734,40,63,112,8,36,45,6.40 x 6.37 x 4.00,1,58,62.7,"crystal, cloud, feather, needle",Additional clouds are not shown. Pinpoints are not shown.,Light,None,Light,Light,None,None,None,35.5,15,41,43.5,1.00-1.04,India,750,3.2,84.6,10,needs,83.5
14577679,6515309797,41041-18,Round,1,E,VS2,EX,EX,EX,None,GIA,None,None,6600,6600,-47,3498,3498,90,25,112,8,36,45,6.38 x 6.35 x 3.97,1,59,62.3,"crystal, feather, needle, natural",Clouds are not shown. Pinpoints are not shown.,Light,None,None,Light,None,None,None,35.5,15,41.2,43.5,1.00-1.04,India,750,3.2,84.6,10,needs,83.5
14899780,2516619552,41127-7,Round,1.01,E,VS2,EX,EX,EX,None,GIA,None,None,6600,6666,-43,3762,3800,40,82,112,8,36,45,6.51 x 6.48 x 3.96,1,58,60.9,"feather, crystal, needle, cloud",Pinpoints are not shown.,Light,V Light,Light,V Light,None,None,None,33.5,14,41.2,43.5,1.00-1.04,India,750,3.2,84.6,10,needs,83.5
14731759,5513424077,41081-6,Round,1.01,E,VS2,EX,EX,EX,None,GIA,None,None,6600,6666,-46,3564,3600,67,40,112,8,36,45,6.40 x 6.37 x 4.00,1,58,62.6,"crystal, feather, cloud, pinpoint",Surface graining is not shown.,Light,None,Light,Light,None,None,None,35.5,15,41.2,43.5,1.00-1.04,India,750,3.2,84.6,10,needs,83.5
12840568,1499406049,31098-207,Round,1,E,VS2,EX,EX,EX,None,GIA,None,None,6600,6600,-46,3564,3564,343,34,112,8,36,45,6.44 x 6.40 x 3.97,1.01,57,61.8,"feather, cloud",Additional clouds are not shown. Surface graining is not shown.,None,None,Light,Light,Light,None,None,35,14.5,41,43.5,1.00-1.04,India,750,3.2,84.6,10,needs,83.5
12894942,2496474857,31116-6,Round,1.03,E,VS2,EX,EX,EX,None,GIA,None,None,6600,6798,-48,3433,3536,336,31,112,8,36,45,6.43 x 6.40 x 4.01,1,56,62.6,"crystal, cloud, needle",Additional clouds are not shown. Pinpoints are not shown.,Light,None,V Light,Light,None,None,None,35.5,16,40.6,42.5,1.00-1.04,India,750,3.2,84.6,10,needs,83.5
14899779,3515542989,41109-2,Round,1.01,E,VS2,EX,EX,EX,None,GIA,None,None,6600,6666,-43,3762,3800,40,82,112,8,36,45,6.39 x 6.35 x 3.99,1.01,59,62.6,"crystal, cloud, needle","Additional clouds, pinpoints and surface graining are not shown.",Light,Light,Light,Light,None,None,None,35.5,15,41.2,43.5,1.00-1.04,India,750,3.2,84.6,10,needs,83.5
14900049,1519619519,41119-18,Round,1.01,F,VVS1,EX,EX,EX,None,GIA,None,None,9700,9797,-39,5917,5976,40,17,55,1,3,8,6.44 x 6.40 x 3.97,1.01,60,61.9,"pinpoint, feather",Surface graining is not shown.,None,None,Light,V Light,None,None,None,32.5,13,41.8,44.5,1.00-1.04,India,300,4.3,28.8,6.5,needs,59.5
14900017,7516619492,41109-40,Round,1,F,VVS2,EX,EX,EX,None,GIA,None,None,8400,8400,-42,4872,4872,40,10,45,3,5,16,6.40 x 6.37 x 3.96,1,59,62.1,"cloud, pinpoint, feather",Additional pinpoints are not shown.,None,None,Light,None,None,None,None,34.5,14,41.4,44,1.00-1.04,India,452,3.6,37.1,11,needs,59.5
14968171,1519715543,41132-14,Round,1.02,F,VVS2,EX,EX,EX,None,GIA,None,None,8400,8568,-40,5041,5142,32,25,45,3,5,16,6.44 x 6.40 x 3.99,1.01,59,62.1,pinpoint,Additional pinpoints are not shown.,V Light,None,V Light,V Light,None,None,None,34.5,14,41.2,43.5,1.00-1.04,India,452,3.6,37.1,11,needs,59.5
14767487,7516485815,41107-3,Round,1.02,F,VS1,EX,EX,EX,None,GIA,None,None,7200,7344,-42,4177,4260,60,58,96,8,18,31,6.42 x 6.39 x 4.02,1,57,62.7,"crystal, cloud, needle","Additional clouds, pinpoints and internal graining are not shown.",V Light,V Light,Light,Light,None,None,None,35.5,15.5,41,43.5,1.00-1.04,India,735,2.5,67.9,12.5,needs,83.5
14812645,5516568099,41109-12,Round,1.02,F,VS1,EX,EX,EX,None,GIA,None,None,7200,7344,-41,4249,4334,53,70,96,8,18,31,6.43 x 6.41 x 4.02,1,59,62.6,"cloud, needle",Additional clouds are not shown. Pinpoints are not shown.,None,V Light,Light,Light,None,None,None,34.5,14,41.6,44.5,1.00-1.04,India,735,2.5,67.9,12.5,needs,83.5
14731811,2517431350,41078-13,Round,1.01,F,VS1,EX,EX,EX,None,GIA,None,None,7200,7272,-44,4033,4073,67,13,96,8,18,31,6.40 x 6.36 x 3.99,1.01,58,62.6,"crystal, needle",Pinpoints are not shown.,Light,None,None,V Light,None,None,None,35.5,15,41.2,43.5,1.00-1.04,India,735,2.5,67.9,12.5,needs,83.5
15083625,7518748938,41129-91,Round,1,F,VS1,EX,EX,EX,Faint,GIA,None,None,7200,7200,-49,3672,3672,25,4,110,8,18,31,6.54 x 6.51 x 3.86,1,59,59.1,"feather, cloud",-,None,None,None,Light,None,None,None,32,12.5,40.8,43,1.00-1.04,India,915,2.5,67.9,12.5,needs,83.5
14577691,5516294589,41037-164,Round,1.01,F,VS1,EX,EX,EX,None,GIA,None,None,7200,7272,-44,4033,4073,90,13,96,8,18,31,6.42 x 6.37 x 3.99,1.01,58,62.4,"crystal, needle",Pinpoints are not shown.,Light,Light,V Light,V Light,None,None,None,34.5,14.5,41.4,44,1.00-1.04,India,735,2.5,67.9,12.5,needs,83.5
14967992,6512572114,41112-8,Round,1.01,F,VS1,EX,EX,EX,None,GIA,None,None,7200,7272,-41,4249,4291,32,64,96,8,18,31,6.41 x 6.36 x 4.00,1.01,58,62.7,"cloud, needle",Additional clouds are not shown. Pinpoints are not shown.,V Light,None,Light,Light,None,None,None,35.5,15,41.2,44,1.00-1.04,India,735,2.5,67.9,12.5,needs,83.5
14812627,5516555790,41124-3,Round,1.01,F,VS2,EX,EX,EX,None,GIA,None,None,6000,6060,-42,3481,3516,53,68,94,3,55,68,6.36 x 6.39 x 3.98,1,58,62.4,"cloud, feather, natural",Additional clouds are not shown. Pinpoints are not shown.,V Light,V Light,Light,Light,None,Light,None,36,15.5,40.8,43,1.00-1.04,India,1245,5,16.8,25.5,needs,83.5
14767156,3515507088,41089-18,Round,1,F,VS2,EX,EX,EX,Faint,GIA,None,None,6000,6000,-50,3000,3000,60,5,94,3,55,68,6.40 x 6.36 x 3.99,1.01,57,62.5,"feather, cloud, pinpoint, natural",Additional pinpoints are not shown.,None,None,Light,V Light,None,None,None,33.5,14.5,41.2,43.5,1.00-1.04,India,1000,5,16.8,25.5,needs,83.5
14899510,3515619587,41110-23,Round,1,F,VS2,EX,EX,EX,None,GIA,None,None,6000,6000,-43,3421,3421,40,50,94,3,55,68,6.42 x 6.38 x 3.90,1.01,61,60.9,"crystal, feather, needle, indented_natural",Clouds are not shown. Pinpoints are not shown.,Light,V Light,Light,Light,None,Light,Light,34,13.5,40.8,43,1.00-1.04,India,1245,5,16.8,25.5,needs,83.5
14812617,1519497681,41099-13,Round,1.01,G,VVS1,EX,EX,EX,Strong,GIA,None,None,7700,7777,-59,3158,3189,53,2,35,3,0,3,6.40 x 6.36 x 3.99,1.01,59,62.5,"pinpoint, feather",-,None,None,Light,V Light,None,None,None,36,15,41,43.5,1.00-1.04,India,500,5.6,53.6,4.5,needs,24.5
14967985,6512715160,41137-21,Round,1.01,G,VVS2,EX,EX,EX,None,GIA,None,None,7000,7070,-41,4131,4172,32,27,70,2,12,15,6.42 x 6.38 x 4.00,1.01,56,62.5,"pinpoint, feather, cloud",Additional pinpoints are not shown. Surface graining is not shown.,V Light,None,Light,V Light,None,None,None,35,15.5,40.8,43,1.00-1.04,India,592,4.5,17,17,needs,24.5
14899488,2516592620,41110-18,Round,1.01,G,VVS2,EX,EX,EX,Strong,GIA,None,None,7000,7070,-58,2941,2970,40,2,108,2,12,15,6.49 x 6.46 x 3.97,1,57,61.3,crystal,"Clouds, internal graining and surface graining are not shown.",None,None,None,Light,None,None,None,33.5,14,41.2,44,1.00-1.04,India,750,4.5,17,17,needs,24.5
14899496,7516572016,41129-1,Round,1,G,VS1,EX,EX,EX,Faint,GIA,None,None,6200,6200,-50,3100,3100,40,6,135,4,51,56,6.38 x 6.35 x 4.01,1,57,63,"crystal, feather, natural",-,Light,None,Light,V Light,None,None,None,36.5,16,41,43.5,1.00-1.04,India,1000,4.7,15.7,32.5,needs,85.5
14899772,6515458005,41100-1,Round,1.01,G,VS1,EX,EX,EX,None,GIA,None,None,6200,6262,-42,3597,3633,40,52,110,4,51,56,6.40 x 6.37 x 4.00,1,58,62.6,"crystal, cloud, needle",Additional clouds are not shown. Pinpoints are not shown.,V Light,Light,Light,Light,None,Light,Light,35,14.5,41.4,44,1.00-1.04,India,1000,4.7,15.7,32.5,needs,85.5
15083412,6512715591,41137-35,Round,1.01,G,VS2,EX,EX,EX,None,GIA,None,None,5400,5454,-41,3187,3219,25,106,126,3,55,79,6.38 x 6.34 x 3.99,1.01,57,62.7,"feather, cloud, pinpoint",Additional clouds are not shown. Additional pinpoints are not shown.,V Light,None,Light,Light,Light,None,None,36,15.5,40.6,43,1.00-1.04,India,1500,3.4,9.6,53,needs,85.5
14899492,6512572188,41111-12,Round,1,G,VS2,EX,EX,EX,None,GIA,None,None,5400,5400,-44,3025,3025,40,34,126,3,55,79,6.46 x 6.44 x 3.88,1,59,60.2,"crystal, cloud, feather",Additional clouds are not shown. Pinpoints are not shown.,Light,None,None,Light,None,None,None,33,13.5,40.8,43,1.00-1.04,India,1500,3.4,9.6,53,needs,85.5
14967412,7516715133,41137-19,Round,1,G,VS2,EX,EX,EX,None,GIA,None,None,5400,5400,-44,3025,3025,32,34,126,3,55,79,6.38 x 6.35 x 3.98,1,57,62.5,"crystal, feather, needle, indented_natural, natural",Clouds are not shown. Pinpoints are not shown.,Light,None,Light,Light,None,None,Other,36,15.5,40.6,43,1.00-1.04,India,1500,3.4,9.6,53,needs,85.5
15083620,6512722424,41137-65,Round,1.02,H,VVS1,EX,EX,EX,None,GIA,None,None,5800,5916,-41,3423,3491,25,23,67,2,5,9,6.47 x 6.45 x 3.97,1,60,61.5,"pinpoint, feather",-,None,None,Light,None,None,None,None,32.5,13,41.6,44.5,1.00-1.04,India,500,3.7,33.4,7,needs,26.5
14967403,1518572143,41111-16,Round,1.01,H,VS1,EX,EX,EX,None,GIA,None,None,5200,5252,-45,2861,2889,32,31,172,5,34,58,6.42 x 6.40 x 4.02,1,57,62.7,"crystal, pinpoint, cloud",Additional pinpoints are not shown. Additional clouds are not shown.,None,V Light,Light,Light,None,None,None,35,15,41.6,44,1.00-1.04,India,1250,2.4,30.6,26,needs,78.5
14812553,7518507172,41114-4,Round,1.03,H,VS1,EX,EX,EX,None,GIA,None,None,5200,5356,-46,2809,2893,53,33,172,5,34,58,6.47 x 6.43 x 3.97,1.01,59,61.5,"crystal, needle",Clouds are not shown. Pinpoints are not shown.,Light,None,None,V Light,None,None,None,35,14.5,40.8,43,1.00-1.04,India,1250,2.4,30.6,26,needs,78.5
14899494,7513626023,41119-24,Round,1.01,H,VS1,EX,EX,EX,None,GIA,None,None,5200,5252,-42,3016,3047,40,117,172,5,34,58,6.41 x 6.36 x 4.00,1.01,59,62.6,"feather, cloud, pinpoint, natural",Additional pinpoints are not shown.,None,None,Light,Light,None,None,V Light,35,14.5,41.6,44,1.00-1.04,India,1250,2.4,30.6,26,needs,78.5
14812298,2516555785,41122-1,Round,1,H,VS1,EX,EX,EX,Strong,GIA,None,None,5200,5200,-56,2288,2288,53,2,198,5,34,58,6.38 x 6.33 x 3.99,1.01,59,62.7,"crystal, feather, needle, indented_natural, natural",Pinpoints are not shown.,Light,Light,Light,Light,None,None,Other,34.5,14,41.6,44.5,1.00-1.04,India,1500,2.4,30.6,26,needs,78.5
14812430,6512521872,41089-3,Round,1.01,H,VS1,EX,EX,EX,Faint,GIA,Other,None,5200,5252,-54,2393,2417,53,1,189,5,34,58,6.41 x 6.37 x 4.00,1.01,58,62.6,"crystal, feather, cloud, natural",Surface graining is not shown.,None,None,V Light,None,None,None,V Light,34,14.5,41.6,44,1.00-1.04,India,1250,2.4,30.6,26,needs,78.5
15083397,6515769410,41147-7,Round,1.01,H,VS2,EX,EX,EX,None,GIA,None,None,4800,4848,-41,2832,2860,25,131,163,3,42,90,6.43 x 6.41 x 3.92,1,62,61,"feather, indented_natural, natural",-,None,None,Light,Light,None,None,None,35,13,41,43.5,1.00-1.04,India,2250,3.1,8.4,52.5,needs,78.5
